id,post,reply,comment,time_comment
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Good Dreamers are always Achievers All the best,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations Blue Origin,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Hold was short Better safe than sorry,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Fantastic flight guys 👏 From Brisbane Australia 🇦🇺 wow just awesome 🤘,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations Blue Origin you did it Great Job,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congrats 🍾 Great to testify new era for humanity,2021-07-21
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Great flight blue origin and crew,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,BLUE Origin are GO,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Thankful for a safe flight for everyone,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations on your historic flight,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,That was awesome to view on TV I can t even imagine what it had to been like inside that capsule I hope I get to find out one day 🚀🌍🌐,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Safe journey Jeff and team 👍👍,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Very impressive The awards to Van Jones and Jose Andreas had my husband and I in tears,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Awesome work Blue Origin congratulations Jeff and crew,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Live from six flags Texas,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Been there and feel very lucky son in law showed me around Just wow,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,I think I would prefer virgin galactic,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,I NOMINATE VALENTINA TERASHKOVA for Blue Origin s next flight At 84 she s hale and hearty and deserves her shot a re claiming her record Her 48 orbit Vostok 6 flight set multiple records in 1963 Call Sign Seagull should fly once more,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,YOU DID IT,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,exciting time best of luck,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Same thing my husband said 😂😂,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations guys� Glad that everything went well,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Would have been more exciting if you didn t have 3 cackling women reporters talking over each other the entire time CBSN has no clue of what happened today,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Well congrats to Wally Glad everything went well for you and you finally got there As for you BO I d just like to say 2 1 y e a r s 🙄🤦‍♀️,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,This is an amazing day,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Amazing,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,That was amazing Thank you so much for the ride from home,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations on a beautiful flight,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations 🎉🎉🎉,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Congratulations,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Watching with excitement,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,It’s a go,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Only white people on this flight Good job Jeff,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Best of luck,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Go Blue,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Jeff Bezos what a great man to choose Wally Funk to fulfill her lifelong dream 🙂 What a great crew Happy Lift off 🚀,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Good luck guys Salute,2021-07-20
ZmVlZGJhY2s6OTEzMjczOTk1ODkxNTQx,is on the pad The launch team completed vehicle rollout this morning and final preparations are underway Liftoff is targeted for 8 00 am CDT 13 00 UTC Live broadcast begins at T 90 minutes on BlueOrigin com,283.0,Piumona On space ♥️🚀,2021-07-20
